url,final_url,locale,status,title,h1,description,canonical,robots,indexability,page_type,content_state,primary_topic,cta,language_quality,claim_types,internal_inlinks,internal_outlinks,crawl_depth,gsc,ga4,backlinks,proposed_action,target_url,owner,decision_status
https://psitrends.com/ru/mandaly-i-artefakty/mandala-velikoj-materi,https://psitrends.com/ru/mandaly-i-artefakty/mandala-velikoj-materi,ru,200,Мандала Великой Матери,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome | regulated-title,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/mandaly-i-artefakty/mandala-velikoj-materi,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/mandaly-i-artefakty/mandala-velikogo-ottsa,https://psitrends.com/ru/mandaly-i-artefakty/mandala-velikogo-ottsa,ru,200,Мандала Великого Отца,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,regulated-title,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/mandaly-i-artefakty/mandala-velikogo-ottsa,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/mandaly-i-artefakty/mandala-sila-roda,https://psitrends.com/ru/mandaly-i-artefakty/mandala-sila-roda,ru,200,Мандала Сила Рода,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome | regulated-title | stale-context,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/mandaly-i-artefakty/mandala-sila-roda,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/mandalas-and-artifacts,https://psitrends.com/mandalas-and-artifacts,en,200,Mandalas and Artifacts,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,WhatsApp,Legacy copy requires editorial review,,80,37,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/mandalas-and-artifacts,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/mandalas-and-artifacts/mandala-of-the-great-mother,https://psitrends.com/mandalas-and-artifacts/mandala-of-the-great-mother,en,200,Mandala of the Great Mother,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,WhatsApp,Legacy copy requires editorial review,health-outcome | regulated-title,80,37,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/mandalas-and-artifacts/mandala-of-the-great-mother,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/mandalas-and-artifacts/mandala-of-the-great-father,https://psitrends.com/mandalas-and-artifacts/mandala-of-the-great-father,en,200,Mandala of the Great Father,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,WhatsApp,Legacy copy requires editorial review,,80,37,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/mandalas-and-artifacts/mandala-of-the-great-father,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/mandalas-and-artifacts/mandala-power-of-the-family,https://psitrends.com/mandalas-and-artifacts/mandala-power-of-the-family,en,200,Mandala Power of the Family,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,WhatsApp,Legacy copy requires editorial review,health-outcome | regulated-title | stale-context,80,37,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/mandalas-and-artifacts/mandala-power-of-the-family,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/thrpy-ru/stati,https://psitrends.com/ru/thrpy-ru/stati,ru,200,Статьи,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome | regulated-title,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/thrpy-ru/stati,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/therapy/articles,https://psitrends.com/therapy/articles,en,200,Articles,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,WhatsApp,Legacy copy requires editorial review,health-outcome | regulated-title,80,37,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/therapy/articles,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/,https://psitrends.com/,en,200,Аcademy of archetypal consulting,HOLISTIC HOUSE,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,home,CURRENT OFFER,home,Telegram | WhatsApp,Legacy copy requires editorial review,,126,38,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/categories-thrpy/thrpy,,en,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,3,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/categories-thrpy/thrpy,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/contact-us,,en,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/contact-us,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/canada,https://psitrends.com/ru/canada,ru,200,Canada,Canada,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,,Legacy copy requires editorial review,financial-outcome,3,45,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/canada,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/switzerland,https://psitrends.com/ru/switzerland,ru,200,Switzerland,Switzerland,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,3,45,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/switzerland,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/norway,https://psitrends.com/ru/norway,ru,200,Norway,Norway,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,,Legacy copy requires editorial review,financial-outcome,3,45,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/norway,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/portugal,https://psitrends.com/ru/portugal,ru,200,Portugal,Portugal,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,3,45,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/portugal,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/diving,https://psitrends.com/ru/diving,ru,200,Diving,Driving,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,,Legacy copy requires editorial review,financial-outcome,3,45,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/diving,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/rafting,https://psitrends.com/ru/rafting,ru,200,Rafting,Rafting,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,3,45,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/rafting,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/rock-clambing,https://psitrends.com/ru/rock-clambing,ru,200,Clambing,Rock Climbing,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,3,45,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/rock-clambing,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/packages,https://psitrends.com/ru/packages,ru,200,Packages,Packages,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,3,45,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/packages,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/your-profile,https://psitrends.com/ru/your-profile?view=login,ru,200,Your Profile,,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,2,44,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/ru/your-profile?view=login,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/submit-an-article,,ru,HTTP Error 403: Forbidden,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/ru/submit-an-article,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/thank-you,https://psitrends.com/ru/thank-you,ru,200,Спасибо за обращение,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,3,45,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/thank-you,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/fest,https://psitrends.com/ru/fest,ru,200,Festival,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Google Form | Telegram,Legacy copy requires editorial review,health-outcome | regulated-title,3,49,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/fest,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/biz,,en,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,33,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/biz,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/qx-heading-tizb9,,en,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,2,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/qx-heading-tizb9,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/fest-program-2,https://psitrends.com/ru/fest-program-2,ru,200,PROGRAM 2. CONSTELLATIONS OF LOVE.,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Google Form | Telegram,Legacy copy requires editorial review,health-outcome | regulated-title,3,46,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/fest-program-2,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/fest-prog2,https://psitrends.com/ru/fest-prog2,ru,200,PROGRAM 2. CONSTELLATIONS OF LOVE.,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Google Form | Telegram,Legacy copy requires editorial review,health-outcome | regulated-title,3,46,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/fest-prog2,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/fest-details,https://psitrends.com/ru/fest-details,ru,200,Fest Details,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Google Form | Telegram,Legacy copy requires editorial review,health-outcome | regulated-title | stale-context,3,48,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/fest-details,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/thrpy,,en,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,10,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/thrpy,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/stud-prog/trpy-events,https://psitrends.com/ru/stud-prog/trpy-events,ru,200,Archetypal Therapy Academy Nearest Events,,"Andy Li - Certified Psychotherapist, Hypnotherapist, psychologist, Instructor of System & Business Constellations, Master of Reiki, Magister of Egypt & Greece Sacral Temple Mysteries.",,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Google Form | Telegram | WhatsApp,Legacy copy requires editorial review,financial-outcome | health-outcome | regulated-title,3,48,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/stud-prog/trpy-events,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/stud-prog,https://psitrends.com/ru/stud-prog,ru,200,Studylast,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,3,45,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/stud-prog,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/myst-love,,en,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,2,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/myst-love,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/biz-ru,,en,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/biz-ru,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/runes-business-ru,,en,HTTP Error 404: Not Found,,,,,,not a verified indexable page,business,EDUCATIONAL RESOURCE,business,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/runes-business-ru,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/arc-diagn-ru,,en,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/arc-diagn-ru,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/%D1%81ourse-swap,https://psitrends.com/ru/%D1%81ourse-swap,ru,200,"Видео-курс ""Подкачки""",,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,Telegram | WhatsApp,Legacy copy requires editorial review,,1,45,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/%D1%81ourse-swap,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/categories,https://psitrends.com/ru/categories,ru,200,Аcademy of archetypal consulting,Academy,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram | WhatsApp,Legacy copy requires editorial review,financial-outcome | health-outcome | stale-context,3,48,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/categories,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/business/acceleration-of-movement-towards-goals,,en,HTTP Error 404: Not Found,,,,,,not a verified indexable page,business,EDUCATIONAL RESOURCE,business,,Legacy copy requires editorial review,,4,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/business/acceleration-of-movement-towards-goals,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/%D1%81ategories-therapy,,ru,HTTP Error 403: Forbidden,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,0,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/ru/%D1%81ategories-therapy,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/%D1%81ategories-train,,ru,HTTP Error 403: Forbidden,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,0,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/ru/%D1%81ategories-train,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/therapy/archetypal-support,,en,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/therapy/archetypal-support,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/course,https://psitrends.com/ru/course,ru,200,Course,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,3,45,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/course,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru/tantra-ru,,ru,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/ru/cat-train-ru/tantra-ru,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/categories-thrpy/myst-love-en,,en,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/categories-thrpy/myst-love-en,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru/video-kursy/kurs-grecheskie-misterii-kanal-demetry,,ru,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/ru/cat-train-ru/video-kursy/kurs-grecheskie-misterii-kanal-demetry,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru/video-kursy/kurs-sila-planet,,ru,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/ru/cat-train-ru/video-kursy/kurs-sila-planet,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru/video-kursy/meditatsii-sily-i-zashchity,,ru,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/ru/cat-train-ru/video-kursy/meditatsii-sily-i-zashchity,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru/video-kursy/arkhetipy-majya,,ru,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/ru/cat-train-ru/video-kursy/arkhetipy-majya,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru/video-kursy/kurs-zhrechestvo-egipta-osiris,,ru,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/ru/cat-train-ru/video-kursy/kurs-zhrechestvo-egipta-osiris,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru/video-kursy/kurs-misterii-dionisa,,ru,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/ru/cat-train-ru/video-kursy/kurs-misterii-dionisa,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/prerson-thrpy/thrpy,,en,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/prerson-thrpy/thrpy,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/biznes/uskorenie-dvizheniya-k-tselyam,,ru,HTTP Error 404: Not Found,,,,,,not a verified indexable page,business,EDUCATIONAL RESOURCE,business,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/ru/biznes/uskorenie-dvizheniya-k-tselyam,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/express-ru,https://psitrends.com/ru/express-ru,en,200,Диагностика,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,Telegram | WhatsApp,Legacy copy requires editorial review,,1,44,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,301,https://psitrends.com/ru/express-ru,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/thrpy-ru,,en,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/thrpy-ru,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/thrpy-ru/%D0%9E%D0%B1%D1%80%D0%B0%D0%B7%D0%BD%D0%B0%D1%8F%20%D0%BF%D1%81%D0%B8%D1%85%D0%BE%D1%82%D0%B5%D1%80%D0%B0%D0%BF%D0%B8%D1%8F%20-%20%D1%81%D1%82%D0%B0%D1%82%D1%8C%D0%B8,,ru,HTTP Error 404: Not Found,,,,,,not a verified indexable page,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,0,0,1,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/ru/thrpy-ru/%D0%9E%D0%B1%D1%80%D0%B0%D0%B7%D0%BD%D0%B0%D1%8F%20%D0%BF%D1%81%D0%B8%D1%85%D0%BE%D1%82%D0%B5%D1%80%D0%B0%D0%BF%D0%B8%D1%8F%20-%20%D1%81%D1%82%D0%B0%D1%82%D1%8C%D0%B8,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/canada,https://psitrends.com/canada,en,200,Canada,Canada,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,38,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/canada,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/en/switzerland,https://psitrends.com/switzerland,en,200,Switzerland,Switzerland,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,38,2,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,KEEP,https://psitrends.com/switzerland,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
